Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v6
strin_x    strain_y    strain_z    v6
-0.064   -0.1   -0.016  0.71722543
-0.064   -0.1   -0.012  0.6956712
-0.064   -0.1   -0.008  0.6759242
-0.064   -0.1   -0.004  0.6572299
-0.064   -0.1   0.0  0.6410464
-0.064   -0.1   0.004  0.62791264
-0.064   -0.1   0.008  0.6150367
-0.064   -0.1   0.012  0.603302
-0.064   -0.1   0.016  0.59063566
-0.064   -0.1   0.02  0.5785824
-0.064   -0.1   0.024  0.56784475
-0.064   -0.1   0.028  0.5549066
-0.064   -0.1   0.032  0.54449546
-0.064   -0.1   0.036  0.5361259
-0.064   -0.1   0.04  0.52845764
-0.064   -0.1   0.044  0.5193074
-0.064   -0.1   0.048  0.5097766
-0.064   -0.1   0.052  0.50179935
-0.064   -0.1   0.056  0.4962364
-0.064   -0.1   0.06  0.490372
-0.064   -0.1   0.064  0.48364183
-0.064   -0.1   0.068  0.47583964
-0.064   -0.1   0.072  0.46449518
-0.064   -0.1   0.076  0.45272166
-0.064   -0.1   0.08  0.44132316
-0.064   -0.1   0.084  0.4317903
-0.064   -0.1   0.088  0.4230321
-0.064   -0.1   0.092  0.41480425
-0.064   -0.1   0.096  0.4050628
-0.06   -0.1   -0.1  1.3357252
-0.06   -0.1   -0.096  1.3008423
-0.06   -0.1   -0.092  1.2661862
-0.06   -0.1   -0.088  1.2325399
-0.06   -0.1   -0.084  1.1986694
-0.06   -0.1   -0.08  1.1647663
-0.06   -0.1   -0.076  1.1308845
-0.06   -0.1   -0.072  1.0983021
-0.06   -0.1   -0.068  1.0652313
-0.06   -0.1   -0.064  1.033042
-0.06   -0.1   -0.06  1.0018502
-0.06   -0.1   -0.056  0.97387624
-0.06   -0.1   -0.052  0.94351757
-0.06   -0.1   -0.048  0.9131441
-0.06   -0.1   -0.044  0.88505626
-0.06   -0.1   -0.04  0.8572546
-0.06   -0.1   -0.036  0.83258796
-0.06   -0.1   -0.032  0.8088877
-0.06   -0.1   -0.028  0.78534496
-0.06   -0.1   -0.024  0.76119965
-0.06   -0.1   -0.02  0.73824096
-0.06   -0.1   -0.016  0.7144909
-0.06   -0.1   -0.012  0.6948476
-0.06   -0.1   -0.008  0.67690724
-0.06   -0.1   -0.004  0.66058487
-0.06   -0.1   0.0  0.6451645
-0.06   -0.1   0.004  0.6302638
-0.06   -0.1   0.008  0.61789894
-0.06   -0.1   0.012  0.60539865
-0.06   -0.1   0.016  0.5936065
-0.06   -0.1   0.02  0.58202744
-0.06   -0.1   0.024  0.5717653
-0.06   -0.1   0.028  0.5605416
-0.06   -0.1   0.032  0.5498278
-0.06   -0.1   0.036  0.5411043
-0.06   -0.1   0.04  0.5340221
-0.06   -0.1   0.044  0.52553165
-0.06   -0.1   0.048  0.5146969
-0.06   -0.1   0.052  0.5064571
-0.06   -0.1   0.056  0.5005497
-0.06   -0.1   0.06  0.49363542
-0.06   -0.1   0.064  0.48618156
-0.06   -0.1   0.068  0.47813797
-0.06   -0.1   0.072  0.46746528
-0.06   -0.1   0.076  0.4550968
-0.06   -0.1   0.08  0.4431798
-0.06   -0.1   0.084  0.43383086
-0.06   -0.1   0.088  0.4256174
-0.06   -0.1   0.092  0.41675198
-0.06   -0.1   0.096  0.40668443
-0.056   -0.1   -0.1  1.3395534
-0.056   -0.1   -0.096  1.3048308
-0.056   -0.1   -0.092  1.2689766
-0.056   -0.1   -0.088  1.2346385
-0.056   -0.1   -0.084  1.1993407
-0.056   -0.1   -0.08  1.1638088
-0.056   -0.1   -0.076  1.1291604
-0.056   -0.1   -0.072  1.0963508
-0.056   -0.1   -0.068  1.0643183
-0.056   -0.1   -0.064  1.0331674
-0.056   -0.1   -0.06  1.0022947
-0.056   -0.1   -0.056  0.9734032
-0.056   -0.1   -0.052  0.94170856
-0.056   -0.1   -0.048  0.9098674
-0.056   -0.1   -0.044  0.88186586
-0.056   -0.1   -0.04  0.8562653
-0.056   -0.1   -0.036  0.8321117
-0.056   -0.1   -0.032  0.8081168
-0.056   -0.1   -0.028  0.7846668
-0.056   -0.1   -0.024  0.76116586
-0.056   -0.1   -0.02  0.73829097
-0.056   -0.1   -0.016  0.71674275
-0.056   -0.1   -0.012  0.6976791
-0.056   -0.1   -0.008  0.6813468
-0.056   -0.1   -0.004  0.66583025
-0.056   -0.1   0.0  0.6503475
-0.056   -0.1   0.004  0.6344572
-0.056   -0.1   0.008  0.62105715
-0.056   -0.1   0.012  0.60808766
-0.056   -0.1   0.016  0.5957776
-0.056   -0.1   0.02  0.5845252
-0.056   -0.1   0.024  0.5740324
-0.056   -0.1   0.028  0.56486523
-0.056   -0.1   0.032  0.55474293
-0.056   -0.1   0.036  0.54610306
-0.056   -0.1   0.04  0.5387273
-0.056   -0.1   0.044  0.5298174
-0.056   -0.1   0.048  0.5204855
-0.056   -0.1   0.052  0.5105817
-0.056   -0.1   0.056  0.5040724
-0.056   -0.1   0.06  0.49711415
-0.056   -0.1   0.064  0.48867214
-0.056   -0.1   0.068  0.47987592
-0.056   -0.1   0.072  0.46910906
-0.056   -0.1   0.076  0.4570952
-0.056   -0.1   0.08  0.44591492
-0.056   -0.1   0.084  0.4362611
-0.056   -0.1   0.088  0.42713517
-0.056   -0.1   0.092  0.41739863
-0.056   -0.1   0.096  0.40763378
-0.052   -0.1   -0.1  1.3442812
-0.052   -0.1   -0.096  1.3098192
-0.052   -0.1   -0.092  1.2745981
-0.052   -0.1   -0.088  1.2384988
-0.052   -0.1   -0.084  1.2022547
-0.052   -0.1   -0.08  1.1657939
-0.052   -0.1   -0.076  1.1300212
-0.052   -0.1   -0.072  1.0968381
-0.052   -0.1   -0.068  1.0647955
-0.052   -0.1   -0.064  1.0342236
-0.052   -0.1   -0.06  1.0034624
-0.052   -0.1   -0.056  0.9742911
-0.052   -0.1   -0.052  0.9418303
-0.052   -0.1   -0.048  0.9082527
-0.052   -0.1   -0.044  0.87909293
-0.052   -0.1   -0.04  0.85486794
-0.052   -0.1   -0.036  0.8319876
-0.052   -0.1   -0.032  0.80868506
-0.052   -0.1   -0.028  0.78443277
-0.052   -0.1   -0.024  0.76132613
-0.052   -0.1   -0.02  0.74058783
-0.052   -0.1   -0.016  0.72105825
-0.052   -0.1   -0.012  0.70239997
-0.052   -0.1   -0.008  0.6862575
-0.052   -0.1   -0.004  0.6712406
-0.052   -0.1   0.0  0.65471387
-0.052   -0.1   0.004  0.6386975
-0.052   -0.1   0.008  0.6243299
-0.052   -0.1   0.012  0.6108926
-0.052   -0.1   0.016  0.5993264
-0.052   -0.1   0.02  0.58791924
-0.052   -0.1   0.024  0.5780754
-0.052   -0.1   0.028  0.5693158
-0.052   -0.1   0.032  0.5593722
-0.052   -0.1   0.036  0.55101407
